id_distribuidor,fecha_nacimiento,estado,sucursal,escolaridad,estado_civil,dependientes,tipo_vivienda,sexo,tiempo_vivienda,ingreso_neto,experiencia,tipo_negocio,tiempo_op_negocio,capacidad_pago_semanal
119218,2002-09-16,Veracruz de Ignacio de la Llave,FORTIN,Primaria,Unión Libre,0,Propia,FEMENINO,5 AÑOS 0 MESES ,"$10,880.00",NO,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,4 AÑOS 0 MESES ,3700.0
119242,1971-07-31,Veracruz de Ignacio de la Llave,FORTIN,Primaria,Unión Libre,0,Propia,FEMENINO,20 AÑOS 0 MESES ,"$11,520.00",NO,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,5 AÑOS 0 MESES ,4300.0
119243,1983-02-24,Veracruz de Ignacio de la Llave,FORTIN,Primaria,Unión Libre,0,Propia,FEMENINO,15 AÑOS 0 MESES ,"$13,780.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,1 AÑOS 0 MESES ,5200.0
119245,1978-06-05,Veracruz de Ignacio de la Llave,FORTIN,Primaria,Unión Libre,0,Propia,FEMENINO,10 AÑOS 0 MESES ,"$15,180.00",NO,VENTA DE ALIMENTOS,5 AÑOS 0 MESES ,5700.0
118023,1980-04-01,Veracruz de Ignacio de la Llave,COATZACOALCOS,Secundaria,Casada (o),0,Propia,FEMENINO,10 AÑOS 1 MESES ,"$7,600.00",NO,JOYERIA/BISUTERIA/FUNDICION,5 AÑOS 1 MESES ,1900.0
118026,1960-08-08,Veracruz de Ignacio de la Llave,COATZACOALCOS,Secundaria,Casada (o),0,Propia,FEMENINO,35 AÑOS 1 MESES ,"$8,400.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,2100.0
118030,2003-11-22,Veracruz de Ignacio de la Llave,COATZACOALCOS,Tecnico,Soltera (o),0,Propia,FEMENINO,20 AÑOS 1 MESES ,"$13,200.00",NO,AMEDICINA/SALUD/FARMACIA,3 AÑOS 3 MESES ,3500.0
118036,2000-12-12,Veracruz de Ignacio de la Llave,COATZACOALCOS,Licenciatura,Unión Libre,0,Familiar,FEMENINO,5 AÑOS 1 MESES ,"$7,200.00",NO,VENTA DE ROPA,3 AÑOS 1 MESES ,1800.0
118577,1992-12-26,Veracruz de Ignacio de la Llave,COATZACOALCOS,Tecnico,Casada (o),0,Propia,FEMENINO,6 AÑOS 1 MESES ,"$12,800.00",NO,AMEDICINA/SALUD/FARMACIA,3 AÑOS 1 MESES ,4200.0
119292,1994-04-29,México,CHIMALHUACAN 2,Bachillerato,Unión Libre,0,Familiar,FEMENINO,20 AÑOS 0 MESES ,"$12,000.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,6 AÑOS 0 MESES ,3700.0
119295,1998-06-27,México,CHIMALHUACAN 2,Secundaria,Unión Libre,0,Familiar,FEMENINO,4 AÑOS 0 MESES ,"$8,000.00",NO,CARNICERIA/POLLERIA/RASTRO,3 AÑOS 0 MESES ,2800.0
119296,1959-04-06,México,CHIMALHUACAN 2,Primaria,Casada (o),0,Rentada,FEMENINO,15 AÑOS 0 MESES ,"$8,000.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,10 AÑOS 0 MESES ,4100.0
119300,1988-06-16,México,CHIMALHUACAN 2,Secundaria,Casada (o),0,Familiar,FEMENINO,12 AÑOS 0 MESES ,"$14,000.00",NO,VENTA DE ROPA,6 AÑOS 0 MESES ,4500.0
119390,1993-12-02,México,CHIMALHUACAN 2,Primaria,Casada (o),0,Familiar,FEMENINO,11 AÑOS 0 MESES ,"$8,400.00",NO,TLAPALERIA/FERRETERIA/MATERIALES DE CONSTRUCCION,6 AÑOS 0 MESES ,3000.0
118373,1977-10-31,México,TEXCOCO,Secundaria,Unión Libre,1,Familiar,FEMENINO,40 AÑOS 1 MESES ,"$5,200.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,10 AÑOS 12 MESES ,1300.0
118580,2001-07-29,México,TEXCOCO,Secundaria,Unión Libre,1,Familiar,FEMENINO,4 AÑOS 1 MESES ,"$3,200.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,2 AÑOS 1 MESES ,800.0
118585,1975-08-23,México,TEXCOCO,Secundaria,Casada (o),1,Familiar,FEMENINO,5 AÑOS 1 MESES ,"$5,200.00",NO,VENTA DE ROPA,10 AÑOS 1 MESES ,1300.0
118595,1978-12-04,México,TEXCOCO,Bachillerato,Unión Libre,0,Familiar,FEMENINO,5 AÑOS 1 MESES ,"$5,600.00",NO,VENTA DE ROPA,2 AÑOS 1 MESES ,1400.0
119241,1982-12-12,México,TEXCOCO,Secundaria,Soltera (o),3,Propia,FEMENINO,39 AÑOS 1 MESES ,"$5,200.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,5 AÑOS 1 MESES ,1300.0
119523,1986-09-12,México,NEZAHUALCOYOTL 2,Secundaria,Casada (o),0,Familiar,FEMENINO,35 AÑOS 1 MESES ,"$18,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,1800.0
119524,1969-09-04,México,NEZAHUALCOYOTL 2,Secundaria,Casada (o),0,Familiar,FEMENINO,40 AÑOS 1 MESES ,"$8,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,1600.0
118774,1974-03-08,Jalisco,TONALA 2,Primaria,Casada (o),3,Rentada,FEMENINO,2 AÑOS 0 MESES ,"$32,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 0 MESES ,8000.0
118775,1974-12-30,Jalisco,TONALA 2,Secundaria,Unión Libre,1,,FEMENINO,0 AÑOS 0 MESES ,"$24,000.00",NO,VENTA DE ALIMENTOS,2 AÑOS 0 MESES ,5000.0
118777,1977-03-10,Jalisco,TONALA 2,Secundaria,Casada (o),2,Familiar,FEMENINO,40 AÑOS 0 MESES ,"$21,500.00",NO,VENTA POR CATALOGO,10 AÑOS 0 MESES ,7000.0
118778,1996-11-14,Jalisco,TONALA 2,Bachillerato,Soltera (o),0,,FEMENINO,0 AÑOS 0 MESES ,$0.00,NO,VENTA DE ALIMENTOS,5 AÑOS 0 MESES ,3000.0
118782,1969-03-04,Jalisco,TONALA 2,Secundaria,Casada (o),2,Familiar,FEMENINO,40 AÑOS 0 MESES ,"$23,000.00",NO,LAVANDERIA/TINTORERIA/PLANCHADURIA,7 AÑOS 0 MESES ,6000.0
118784,2000-09-08,Jalisco,TONALA 2,Primaria,Unión Libre,0,,FEMENINO,0 AÑOS 0 MESES ,"$24,000.00",NO,VENTA DE ROPA,3 AÑOS 0 MESES ,4500.0
118785,1985-04-15,Jalisco,TONALA 2,Primaria,Unión Libre,2,Familiar,FEMENINO,14 AÑOS 0 MESES ,"$29,000.00",NO,VENTA DE ROPA,5 AÑOS 0 MESES ,6700.0
118788,1977-02-12,Jalisco,TONALA 2,Secundaria,Casada (o),2,Rentada,FEMENINO,2 AÑOS 0 MESES ,"$28,000.00",NO,VENTA DE ROPA,3 AÑOS 0 MESES ,7500.0
118790,1999-02-03,Jalisco,TONALA 2,Licenciatura,Soltera (o),0,,FEMENINO,0 AÑOS 0 MESES ,"$16,000.00",NO,VENTA DE ROPA,2 AÑOS 0 MESES ,3000.0
118793,1964-05-06,Jalisco,TONALA 2,Licenciatura,Casada (o),0,Propia,FEMENINO,32 AÑOS 0 MESES ,"$25,500.00",NO,VENTA DE ROPA,10 AÑOS 0 MESES ,6500.0
117613,1965-08-28,Tabasco,VILLAHERMOSA,Licenciatura,Soltera (o),0,,FEMENINO,0 AÑOS 0 MESES ,"$6,400.00",NO,VENTA DE ROPA,4 AÑOS 1 MESES ,1600.0
117710,1968-06-06,Tabasco,VILLAHERMOSA,Bachillerato,Casada (o),0,Familiar,MASCULINO,24 AÑOS 1 MESES ,"$4,800.00",NO,FOTOGRAFIA/VIDEO,10 AÑOS 1 MESES ,1100.0
117714,1966-04-21,Tabasco,VILLAHERMOSA,Licenciatura,Soltera (o),0,Familiar,FEMENINO,35 AÑOS 1 MESES ,"$4,200.00",NO,VENTA DE ROPA,10 AÑOS 12 MESES ,1050.0
118433,1996-12-07,Tabasco,VILLAHERMOSA,Bachillerato,Unión Libre,1,Familiar,FEMENINO,2 AÑOS 1 MESES ,"$5,800.00",NO,VENTA DE CELULARES/TECNOLOGIA,10 AÑOS 1 MESES ,1450.0
118859,1991-09-11,Tabasco,VILLAHERMOSA,Bachillerato,Unión Libre,0,Familiar,FEMENINO,3 AÑOS 1 MESES ,"$4,200.00",NO,VENTA DE ALIMENTOS,2 AÑOS 1 MESES ,1050.0
119391,1994-06-03,México,NEZAHUALCOYOTL 2,Secundaria,Soltera (o),0,Familiar,FEMENINO,3 AÑOS 1 MESES ,"$6,450.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,3 AÑOS 1 MESES ,1950.0
119392,1966-11-06,México,NEZAHUALCOYOTL 2,Secundaria,Unión Libre,0,Familiar,FEMENINO,24 AÑOS 1 MESES ,"$6,650.00",NO,LAVANDERIA/TINTORERIA/PLANCHADURIA,10 AÑOS 12 MESES ,2450.0
119393,1977-06-15,México,NEZAHUALCOYOTL 2,Secundaria,Unión Libre,0,Familiar,FEMENINO,10 AÑOS 1 MESES ,"$7,500.00",NO,DEPORTES/GIMNASIO,7 AÑOS 1 MESES ,2250.0
119394,1968-07-30,México,NEZAHUALCOYOTL 2,Primaria,Casada (o),0,Familiar,FEMENINO,50 AÑOS 12 MESES ,"$6,500.00",NO,DEPORTES/GIMNASIO,10 AÑOS 12 MESES ,1875.0
119395,2001-06-03,México,NEZAHUALCOYOTL 2,Bachillerato,Soltera (o),0,Familiar,FEMENINO,21 AÑOS 1 MESES ,"$7,000.00",NO,JOYERIA/BISUTERIA/FUNDICION,6 AÑOS 1 MESES ,2625.0
119516,1971-06-11,México,NEZAHUALCOYOTL 2,Primaria,Unión Libre,0,Rentada,FEMENINO,21 AÑOS 1 MESES ,"$6,600.00",NO,FOTOGRAFIA/VIDEO,8 AÑOS 1 MESES ,2100.0
119520,1992-11-23,México,NEZAHUALCOYOTL 2,Secundaria,Unión Libre,0,Rentada,FEMENINO,5 AÑOS 1 MESES ,"$6,200.00",NO,VENTA DE ROPA,3 AÑOS 1 MESES ,2375.0
119544,1979-08-28,México,NEZAHUALCOYOTL 2,Primaria,Casada (o),0,Familiar,FEMENINO,22 AÑOS 1 MESES ,"$7,100.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,10 AÑOS 1 MESES ,1950.0
118904,1988-01-25,México,NEZAHUALCOYOTL 2,Secundaria,Soltera (o),1,Familiar,FEMENINO,34 AÑOS 1 MESES ,"$6,550.00",NO,VENTA DE ROPA,3 AÑOS 1 MESES ,1975.0
119528,1975-08-09,México,NEZAHUALCOYOTL 2,Secundaria,Casada (o),0,Familiar,FEMENINO,10 AÑOS 1 MESES ,"$6,350.00",NO,VENTA DE ROPA,5 AÑOS 1 MESES ,1550.0
119529,1993-05-27,México,NEZAHUALCOYOTL 2,Secundaria,Casada (o),0,Familiar,FEMENINO,6 AÑOS 1 MESES ,"$6,650.00",NO,JARCIERIA,2 AÑOS 1 MESES ,1775.0
119532,1994-10-09,México,NEZAHUALCOYOTL 2,Primaria,Unión Libre,0,Familiar,FEMENINO,28 AÑOS 1 MESES ,"$5,750.00",NO,JARCIERIA,10 AÑOS 1 MESES ,1625.0
119533,1992-01-02,México,NEZAHUALCOYOTL 2,Secundaria,Soltera (o),0,Rentada,FEMENINO,2 AÑOS 1 MESES ,"$6,550.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,1 AÑOS 1 MESES ,1950.0
119543,1991-06-12,México,NEZAHUALCOYOTL 2,Secundaria,Soltera (o),0,Familiar,FEMENINO,30 AÑOS 1 MESES ,"$7,050.00",NO,JARCIERIA,4 AÑOS 1 MESES ,1300.0
119545,1964-09-28,México,NEZAHUALCOYOTL 2,Primaria,Casada (o),0,Familiar,FEMENINO,22 AÑOS 1 MESES ,"$7,850.00",NO,VENTA DE ROPA,10 AÑOS 12 MESES ,1650.0
119293,1987-03-22,Veracruz de Ignacio de la Llave,FORTIN,Primaria,Soltera (o),1,Propia,FEMENINO,30 AÑOS 0 MESES ,"$4,800.00",NO,VENTA DE ROPA,3 AÑOS 0 MESES ,2000.0
119193,1966-06-15,Tabasco,VILLAHERMOSA,Bachillerato,Soltera (o),0,Rentada,FEMENINO,9 AÑOS 1 MESES ,"$5,600.00",NO,VENTA DE MUEBLES/ELECTRONICOS/ELECTRODOMESTICOS,3 AÑOS 1 MESES ,1400.0
119433,1954-08-26,Tabasco,VILLAHERMOSA,Secundaria,Casada (o),0,Familiar,FEMENINO,2 AÑOS 1 MESES ,"$5,200.00",NO,VENTA DE ALIMENTOS,2 AÑOS 1 MESES ,800.0
119564,2001-12-01,Tabasco,VILLAHERMOSA,Bachillerato,Soltera (o),0,Familiar,FEMENINO,20 AÑOS 1 MESES ,"$3,600.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,3 AÑOS 1 MESES ,900.0
119486,1974-12-08,Distrito Federal,NEZAHUALCOYOTL 2,Bachillerato,Casada (o),0,Propia,FEMENINO,6 AÑOS 1 MESES ,"$12,000.00",NO,VENTA DE ALIMENTOS,6 AÑOS 1 MESES ,1800.0
119487,1984-09-26,Distrito Federal,NEZAHUALCOYOTL 2,Bachillerato,Casada (o),0,Familiar,FEMENINO,12 AÑOS 1 MESES ,"$10,000.00",NO,VENTA DE ALIMENTOS,6 AÑOS 1 MESES ,1500.0
119488,1959-09-21,Distrito Federal,NEZAHUALCOYOTL 2,Bachillerato,Casada (o),0,Propia,FEMENINO,30 AÑOS 1 MESES ,"$9,000.00",NO,PAPELERIA,10 AÑOS 12 MESES ,2000.0
119490,1977-08-31,Distrito Federal,NEZAHUALCOYOTL 2,Bachillerato,Soltera (o),0,Familiar,FEMENINO,6 AÑOS 1 MESES ,"$10,000.00",NO,VENTA DE ROPA,6 AÑOS 1 MESES ,2000.0
119521,1963-04-20,Distrito Federal,NEZAHUALCOYOTL 2,Secundaria,Casada (o),0,Familiar,FEMENINO,20 AÑOS 1 MESES ,"$10,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,2200.0
119715,1969-08-12,Distrito Federal,NEZAHUALCOYOTL 2,Secundaria,Casada (o),0,Familiar,FEMENINO,20 AÑOS 1 MESES ,"$12,000.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,10 AÑOS 1 MESES ,1600.0
118961,1995-04-01,Jalisco,TONALA 2,Primaria,Unión Libre,2,,FEMENINO,0 AÑOS 0 MESES ,"$24,000.00",NO,VENTA POR CATALOGO,1 AÑOS 0 MESES ,5500.0
118963,1981-12-02,Jalisco,TONALA 2,Primaria,Casada (o),1,,FEMENINO,0 AÑOS 0 MESES ,"$22,000.00",NO,VENTA DE ALIMENTOS,6 AÑOS 0 MESES ,5500.0
118964,1973-04-12,Jalisco,TONALA 2,Primaria,Casada (o),0,,FEMENINO,0 AÑOS 0 MESES ,"$16,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 0 MESES ,2000.0
118965,1990-09-18,Jalisco,TONALA 2,Secundaria,Unión Libre,2,,FEMENINO,0 AÑOS 0 MESES ,"$30,000.00",NO,VENTA POR CATALOGO,5 AÑOS 0 MESES ,6000.0
118966,1993-09-18,Jalisco,TONALA 2,Secundaria,Unión Libre,1,,FEMENINO,0 AÑOS 0 MESES ,"$24,000.00",NO,JOYERIA/BISUTERIA/FUNDICION,2 AÑOS 0 MESES ,5000.0
119036,1968-06-23,Veracruz de Ignacio de la Llave,COATZACOALCOS,Primaria,Casada (o),0,Familiar,FEMENINO,2 AÑOS 1 MESES ,"$10,000.00",NO,VENTA DE ALIMENTOS,2 AÑOS 1 MESES ,1400.0
119070,1988-08-08,Veracruz de Ignacio de la Llave,COATZACOALCOS,Secundaria,Unión Libre,0,Propia,FEMENINO,33 AÑOS 1 MESES ,$0.00,NO,JOYERIA/BISUTERIA/FUNDICION,3 AÑOS 1 MESES ,1700.0
119375,1967-07-17,Veracruz de Ignacio de la Llave,COATZACOALCOS,Primaria,Casada (o),0,Propia,FEMENINO,31 AÑOS 1 MESES ,"$8,400.00",NO,VENTA DE ALIMENTOS,2 AÑOS 1 MESES ,1300.0
119428,1979-09-22,Veracruz de Ignacio de la Llave,COATZACOALCOS,Primaria,Soltera (o),0,Familiar,FEMENINO,7 AÑOS 1 MESES ,"$12,400.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,2100.0
119431,1964-06-19,Veracruz de Ignacio de la Llave,COATZACOALCOS,Primaria,Casada (o),0,Propia,FEMENINO,40 AÑOS 1 MESES ,"$10,800.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,3 AÑOS 1 MESES ,1650.0
119734,1973-05-21,Distrito Federal,IXTAPALUCA,Primaria,Unión Libre,0,Propia,FEMENINO,49 AÑOS 0 MESES ,"$2,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 0 MESES ,1000.0
119778,1984-08-24,Veracruz de Ignacio de la Llave,FORTIN,Bachillerato,Soltera (o),2,Propia,FEMENINO,9 AÑOS 0 MESES ,"$7,600.00",NO,VENTA DE ROPA,9 AÑOS 0 MESES ,1900.0
119739,1986-07-05,Distrito Federal,IXTAPALUCA,Bachillerato,Divorciada (o),2,Familiar,FEMENINO,35 AÑOS 0 MESES ,"$3,600.00",NO,ELECTRICISTA,4 AÑOS 0 MESES ,1800.0
119740,1971-06-07,Distrito Federal,IXTAPALUCA,Primaria,Unión Libre,0,Familiar,FEMENINO,18 AÑOS 0 MESES ,"$4,800.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,3 AÑOS 0 MESES ,1600.0
119742,1999-05-03,Distrito Federal,IXTAPALUCA,Secundaria,Unión Libre,1,,FEMENINO,0 AÑOS 0 MESES ,"$3,600.00",NO,VENTA DE ROPA,2 AÑOS 0 MESES ,1800.0
119744,1987-06-03,Distrito Federal,IXTAPALUCA,Bachillerato,Soltera (o),2,Rentada,FEMENINO,11 AÑOS 0 MESES ,"$4,000.00",NO,AMEDICINA/SALUD/FARMACIA,2 AÑOS 0 MESES ,2000.0
119745,1963-01-15,Distrito Federal,IXTAPALUCA,Secundaria,Casada (o),1,Propia,FEMENINO,40 AÑOS 0 MESES ,"$3,200.00",NO,VENTA DE ALIMENTOS,10 AÑOS 12 MESES ,1600.0
119746,2002-10-04,Distrito Federal,IXTAPALUCA,Tecnico,Soltera (o),0,Familiar,FEMENINO,19 AÑOS 0 MESES ,"$5,280.00",NO,PAPELERIA,2 AÑOS 0 MESES ,2640.0
119747,2001-02-12,Distrito Federal,IXTAPALUCA,Bachillerato,Soltera (o),0,Familiar,FEMENINO,18 AÑOS 0 MESES ,"$2,000.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,3 AÑOS 0 MESES ,1000.0
119749,1972-11-20,Distrito Federal,IXTAPALUCA,Primaria,Casada (o),1,Familiar,MASCULINO,18 AÑOS 0 MESES ,"$2,800.00",NO,VENTA DE ALIMENTOS,3 AÑOS 0 MESES ,1400.0
119750,1959-09-02,Distrito Federal,IXTAPALUCA,Bachillerato,Casada (o),0,Propia,MASCULINO,40 AÑOS 0 MESES ,"$3,200.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,10 AÑOS 0 MESES ,1600.0
100574,1978-09-01,Veracruz de Ignacio de la Llave,FORTIN,Secundaria,Casada (o),3,Propia,FEMENINO,22 AÑOS 0 MESES ,"$24,000.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,6 AÑOS 0 MESES ,5600.0
119966,1961-02-13,México,CHIMALHUACAN 2,Primaria,Casada (o),0,Propia,FEMENINO,40 AÑOS 0 MESES ,"$24,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 0 MESES ,3700.0
118374,1971-06-28,México,CHALCO,Secundaria,Unión Libre,1,Familiar,MASCULINO,50 AÑOS 1 MESES ,"$4,000.00",NO,VENTA DE ALIMENTOS,4 AÑOS 1 MESES ,1600.0
118384,1998-11-11,México,CHALCO,Secundaria,Unión Libre,0,Familiar,FEMENINO,2 AÑOS 1 MESES ,"$7,000.00",NO,VENTA DE ALIMENTOS,2 AÑOS 1 MESES ,1600.0
118385,1974-10-29,México,CHALCO,Secundaria,Soltera (o),0,Propia,FEMENINO,40 AÑOS 1 MESES ,"$2,040.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,1700.0
118393,1966-10-27,México,CHALCO,Secundaria,Divorciada (o),0,Propia,FEMENINO,20 AÑOS 1 MESES ,"$6,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,2400.0
119801,1987-03-14,México,CHALCO,Bachillerato,Unión Libre,2,Propia,FEMENINO,13 AÑOS 1 MESES ,"$6,000.00",NO,CALZADO REPARACION Y VENTA,3 AÑOS 1 MESES ,2100.0
119723,1998-02-16,Veracruz de Ignacio de la Llave,ORIZABA,Bachillerato,Unión Libre,0,Propia,FEMENINO,12 AÑOS 1 MESES ,"$16,000.00",NO,CERRAJERIA,10 AÑOS 1 MESES ,4700.0
119724,1970-10-01,Veracruz de Ignacio de la Llave,ORIZABA,Primaria,Casada (o),0,Propia,FEMENINO,5 AÑOS 1 MESES ,"$18,000.00",NO,VENTA DE ROPA,5 AÑOS 1 MESES ,10200.0
119667,1964-07-19,Distrito Federal,IXTAPALUCA,Primaria,Soltera (o),0,Propia,FEMENINO,28 AÑOS 0 MESES ,"$4,000.00",NO,LAVANDERIA/TINTORERIA/PLANCHADURIA,10 AÑOS 12 MESES ,2000.0
119668,1989-06-12,Distrito Federal,IXTAPALUCA,Secundaria,Soltera (o),0,Familiar,FEMENINO,27 AÑOS 0 MESES ,"$2,400.00",NO,ARTE/ARTESANIAS,3 AÑOS 0 MESES ,1200.0
119669,1978-05-24,Distrito Federal,IXTAPALUCA,Secundaria,Soltera (o),0,Familiar,FEMENINO,40 AÑOS 0 MESES ,"$3,200.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,10 AÑOS 12 MESES ,1600.0
119323,1962-06-24,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Soltera (o),0,Propia,FEMENINO,30 AÑOS 1 MESES ,$0.00,NO,JOYERIA/BISUTERIA/FUNDICION,10 AÑOS 1 MESES ,1900.0
119714,1997-12-31,México,TEXCOCO,Secundaria,Unión Libre,2,Rentada,FEMENINO,2 AÑOS 1 MESES ,"$3,600.00",NO,CERRAJERIA,3 AÑOS 1 MESES ,900.0
119721,1984-04-28,México,TEXCOCO,Bachillerato,Unión Libre,3,Propia,FEMENINO,15 AÑOS 1 MESES ,"$3,600.00",NO,VENTA DE ALIMENTOS,3 AÑOS 1 MESES ,900.0
119899,1999-04-30,México,TEXCOCO,Secundaria,Casada (o),2,Rentada,FEMENINO,7 AÑOS 1 MESES ,"$3,600.00",NO,VENTA DE ROPA,3 AÑOS 1 MESES ,900.0
119901,1976-06-05,México,TEXCOCO,Secundaria,Casada (o),2,Propia,FEMENINO,10 AÑOS 1 MESES ,"$4,400.00",NO,VENTA DE ALIMENTOS,3 AÑOS 1 MESES ,1100.0
120098,1986-05-25,México,TEXCOCO,Bachillerato,Casada (o),1,Familiar,FEMENINO,4 AÑOS 1 MESES ,"$3,600.00",NO,VENTA DE ALIMENTOS,3 AÑOS 1 MESES ,900.0
120016,1987-08-07,México,AMECAMECA,Primaria,Unión Libre,1,Familiar,FEMENINO,35 AÑOS 1 MESES ,"$3,972.00",NO,VENTA DE ALIMENTOS,2 AÑOS 1 MESES ,3100.0
120023,1989-02-11,México,AMECAMECA,Secundaria,Casada (o),2,Familiar,FEMENINO,32 AÑOS 1 MESES ,"$9,328.00",NO,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,10 AÑOS 1 MESES ,3900.0
120024,1975-01-08,México,AMECAMECA,Secundaria,Unión Libre,2,Propia,FEMENINO,47 AÑOS 1 MESES ,"$9,328.00",NO,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,10 AÑOS 1 MESES ,4400.0
119777,1988-01-13,México,CHALCO,Bachillerato,Soltera (o),0,Familiar,MASCULINO,30 AÑOS 1 MESES ,"$6,800.00",NO,PAPELERIA,10 AÑOS 1 MESES ,1700.0
119780,1983-07-09,México,CHALCO,Primaria,Soltera (o),1,Familiar,MASCULINO,4 AÑOS 1 MESES ,"$8,600.00",NO,VENTA DE ALIMENTOS,4 AÑOS 1 MESES ,2150.0
119782,1961-12-20,México,CHALCO,Primaria,Soltera (o),0,Propia,FEMENINO,24 AÑOS 1 MESES ,"$7,200.00",NO,VENTA DE ALIMENTOS,10 AÑOS 12 MESES ,1800.0
119829,1970-05-29,México,CHALCO,Primaria,Soltera (o),1,Rentada,FEMENINO,5 AÑOS 1 MESES ,"$4,800.00",NO,VENTA DE ROPA,5 AÑOS 1 MESES ,1200.0
119830,1991-11-14,México,CHALCO,Secundaria,Unión Libre,4,Familiar,FEMENINO,10 AÑOS 1 MESES ,"$4,200.00",NO,JARCIERIA,4 AÑOS 1 MESES ,1750.0
119935,1965-08-25,México,CHALCO,Secundaria,Casada (o),0,Familiar,FEMENINO,34 AÑOS 1 MESES ,"$10,800.00",NO,JOYERIA/BISUTERIA/FUNDICION,10 AÑOS 1 MESES ,2700.0
119992,1988-04-08,México,CHALCO,Secundaria,Unión Libre,4,Familiar,FEMENINO,15 AÑOS 1 MESES ,"$6,400.00",NO,JOYERIA/BISUTERIA/FUNDICION,4 AÑOS 1 MESES ,1600.0
119776,1968-06-26,México,CHIMALHUACAN 2,Secundaria,Casada (o),0,Familiar,MASCULINO,5 AÑOS 0 MESES ,"$9,600.00",NO,JARCIERIA,5 AÑOS 0 MESES ,1050.0
120239,2003-02-07,México,CHIMALHUACAN 2,Sin Estudios,Soltera (o),0,Familiar,FEMENINO,4 AÑOS 0 MESES ,"$8,800.00",NO,VENTA DE ALIMENTOS,2 AÑOS 12 MESES ,1150.0
120186,1956-04-10,México,CHALCO,Primaria,Casada (o),0,Propia,FEMENINO,40 AÑOS 1 MESES ,"$8,000.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,5 AÑOS 1 MESES ,1300.0
120187,1987-06-09,México,CHALCO,Secundaria,Casada (o),2,Propia,FEMENINO,10 AÑOS 1 MESES ,"$12,000.00",NO,VENTA DE ALIMENTOS,5 AÑOS 1 MESES ,2680.0
120188,1980-07-14,México,CHALCO,Bachillerato,Casada (o),1,Propia,FEMENINO,10 AÑOS 1 MESES ,"$8,000.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,3 AÑOS 1 MESES ,2000.0
120189,1978-01-07,México,CHALCO,Secundaria,Casada (o),1,Propia,FEMENINO,43 AÑOS 1 MESES ,"$5,000.00",NO,VENTA DE ALIMENTOS,3 AÑOS 1 MESES ,1900.0
120190,2002-06-14,México,CHALCO,Secundaria,Soltera (o),0,Propia,FEMENINO,20 AÑOS 1 MESES ,"$6,000.00",NO,VENTA DE ALIMENTOS,4 AÑOS 1 MESES ,2100.0
119876,1972-11-26,México,CHIMALHUACAN 2,Secundaria,Viuda (o),0,Familiar,FEMENINO,23 AÑOS 0 MESES ,"$8,264.00",NO,VENTA DE ROPA,3 AÑOS 0 MESES ,2066.0
119970,1981-07-06,México,CHIMALHUACAN 2,Primaria,Soltera (o),0,,FEMENINO,0 AÑOS 0 MESES ,"$15,260.00",NO,VENTA DE ALIMENTOS,3 AÑOS 0 MESES ,3815.0
120067,1951-03-09,México,CHIMALHUACAN 2,Primaria,Viuda (o),0,Propia,FEMENINO,40 AÑOS 0 MESES ,"$5,864.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,10 AÑOS 12 MESES ,1466.0
